"A798127";"ineo+ 227";"ineo+ 227. Цифрова повнокольорова система формату A3. Швид. копіювання/друку до 22 стор./хв. Мережеве сканування та друк. Контролер друку Emperon™ з PCL 6, PostScript 3, PDF 1.4, підтримка XPS та OOXML. Станд. місткість паперу 1100 арк. (макс. з опц. 3600 арк.) Формати носіїв А6-А3/ banner (1200х297мм), 60–256 г/м2. Опц. сканування до 45 стор./хв. (DF-628, реверсний дуплекс). Масштаб. 25%-400%. В комплекті стандартно: CMYK фотобарабани та девелопери, 2 касети по 500 арк. (60-256 г/м², перша А5-А4, друга А5-А3), дуплексний друк (60-256 г/м² А5-А3), ручний боковий лоток 100 стор., пам'ять 2GB (опц.+2GB), HDD 250GB, Gigabit Ethernet. Термін служби до 600т стор. (до 5 років). Макс. навант./міс до 19т відб. Середнє навант./міс. до 10т відб.";600 000;9 712 500,00;1 942 500,00;11 655 000,00;3150,00
"4827000322";"ineo 1100";"ineo 1100: Цифрова продуктивна чорно-біла копіювальна система друку формату SRА3 (max. 324 x 463 мм, обл.друку 314 x 463 мм), з роздільною здатністю друку 1200 dpi, швидкістю друку/копіювання 100 чорно-білих сторінок А4 формату за хвилину (6 000  за год.) та кольоровим сканером з роздільною здатністю 1200 dpi. Макс. місячне навантаження 2 250 000 копій А4 формату. До стандартної комплектації входить: дуплекс (40 - 300 г/м²), 2 універсальніх лотка на 1 500, пам'ять на 8 GB RAM та жорсткий диск 1 000 GB, контролер друку PostScript/PCL, DF-702 Автоподавач оригіналів сканування двостор. місткістю 180 арк., 90/160 ориг./хв. (одностор./двостор.), фотоциліндр та стартер на 900 000 копій кожен.";45 000 000;47 791 666,67;9 558 333,33;57 350 000,00;15500,00
"4827000277";"ineo 1052e";"ineo 1052e: Цифрова продуктивна чорно-біла копіювальна система друку формату SRА3 (max. 324 x 463 мм, обл.друку 314 x 483 мм), з роздільною здатністю друку 1200 dpi, швидкістю друку/копіювання 105 чорно-білих сторінок А4 формату за хвилину (6 300  за год.) та сканером з роздільною здатністю 1200 dpi. Макс. місячне навантаження 2 000 000 копій А4 формату. До стандартної комплектації входить: дуплекс (40 - 300 г/м²), 2 універсальніх лотка на 1 500, пам'ять на 2 GB RAM та жорсткий диск 250GB, контролер друку PostScript/PCL, пристрій автоматичного вводу та перевороту оригіналу  місткістю 100 аркушів, фотоциліндр та стартер на 1 000 000 копій кожен.";90 000 000;78 625 000,00;15 725 000,00;94 350 000,00;25500,00
"4827000278";"ineo 1250e";"ineo 1250e: Цифрова продуктивна чорно-біла копіювальна система друку формату SRА3 (max. 324 x 463 мм, обл.друку 314 x 483 мм), з роздільною здатністю друку 1200 dpi, швидкістю друку/копіювання 125 чорно-білих сторінок А4 формату за хвилину (7 500  за год.) та сканером з роздільною здатністю 1200 dpi. Макс. місячне навантаження 3 000 000 копій А4 формату. До стандартної комплектації входить: дуплекс (40 - 300 г/м²), 2 універсальніх лотка на 1 500, пам'ять на 2 GB RAM та жорсткий диск 250GB, контролер друку PostScript/PCL, пристрій автоматичного вводу та перевороту оригіналу  місткістю 100 аркушів, фотоциліндр та стартер на 1 000 000 копій кожен.";90 000 000;112 541 666,67;22 508 333,33;135 050 000,00;36500,00
"9967004028";"KIP 770 K";"KIP 770 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 1800dpi, швидкістю друку/копіювання 1,6  чорно-білих сторінок А0 формату за хвилину (96 за год.) та кольоровим сканером з роздільною здатністю 600 dpi. Середня місячна навантаження 1 000 п.м. До стандартної комплектації входить: рольової принтер з 1 блоком подачі та функцією монохромного копіювання і кольорового сканування, стіл для листової подачі, комплект ЧБ тонерів (2x200gm), силовий кабель.";"48 000 п.м";29 600 000,00;5 920 000,00;35 520 000,00;9600,00
9967004030;"KIP 7170 K";"KIP 7170 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 3,3  чорно-білих сторінок А0 формату за хвилину (198 за год.) та кольоровим сканером з роздільною здатністю 1200 dpi. Середня місячна навантаження 2 000 п.м. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x400г), силовий кабель.";"120 000 п.м";41 625 000,00;8 325 000,00;49 950 000,00;13500,00
9967006378;"KIP 7570 Printer w. Front stack, 2 roll ";"KIP 7570 K (принтерна версія): Багатофункціональна широкоформата монохромна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 5 чорно-білих сторінок А0 формату за хвилину. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;53 958 333,33;10 791 666,67;64 750 000,00;17500,00
9967006379;"KIP 7570 Printer w. Front stack, 4 roll";"KIP 7570 K (принтерна версія): Багатофункціональна широкоформата монохромна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 5 чорно-білих сторінок А0 формату за хвилину. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;57 041 666,67;11 408 333,33;68 450 000,00;18500,00
9967006380;"KIP 7580 MFP w. Top stack, 2 roll
+KIP 720";"KIP 7580 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 5 чорно-білих сторінок А0 формату за хвилину та кольоровим сканером з роздільною здатністю 2400 dpi. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;63 208 333,33;12 641 666,67;75 850 000,00;20500,00
9967006381;"KIP 7580 MFP w. Top stack, 4 roll
+KIP 720";"KIP 7580 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 5 чорно-білих сторінок А0 формату за хвилину та кольоровим сканером з роздільною здатністю 2400 dpi. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;67 216 666,67;13 443 333,33;80 660 000,00;21800,00
9967006382;"KIP 7590 MFP Production System, 2 Roll
+KIP 2300";"KIP 7590 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 5 чорно-білих сторінок А0 формату за хвилину та кольоровим сканером з роздільною здатністю 2400 dpi. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;86 333 333,33;17 266 666,67;103 600 000,00;28000,00
9967006383;"KIP 7590 MFP Production System, 4 Roll
+KIP 2300";"KIP 7590 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 5 чорно-білих сторінок А0 формату за хвилину та кольоровим сканером з роздільною здатністю 2400 dpi. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (2x600г), силовий кабель.";;89 416 666,67;17 883 333,33;107 300 000,00;29000,00
9967006386;"KIP 7970 Printer w. Front stack, 2 roll";"KIP 7970 K (принтерна версія): Багатофункціональна широкоформата монохромна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 7 чорно-білих сторінок А0 формату за хвилину (198 за год.). Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";69 683 333,33;13 936 666,67;83 620 000,00;22600,00
9967006387;"KIP 7970 Printer w. Front stack, 4 roll";"KIP 7970 K (принтерна версія): Багатофункціональна широкоформата монохромна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 7 чорно-білих сторінок А0 формату за хвилину (198 за год.). Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";74 000 000,00;14 800 000,00;88 800 000,00;24000,00
9967006388;"KIP 7980 MFP w. Top stack, 2 Roll
(+KIP 720)";"KIP 7970 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 7 чорно-білих сторінок А0 формату за хвилину (198 за год.) та кольоровим сканером з роздільною здатністю 2400 dpi. Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";78 625 000,00;15 725 000,00;94 350 000,00;25500,00
9967006389;"KIP 7980 MFP w. Top stack, 4 Roll
(+KIP 720)";"KIP 7970 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 7 чорно-білих сторінок А0 формату за хвилину (198 за год.) та кольоровим сканером з роздільною здатністю 1200 dpi. Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";83 250 000,00;16 650 000,00;99 900 000,00;27000,00
9967006390;"KIP 7990 MFP w. Top stack, 2 Roll
(+KIP 2300)";"KIP 7970 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 7 чорно-білих сторінок А0 формату за хвилину (198 за год.) та кольоровим сканером з роздільною здатністю 2400 dpi. Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";100 208 333,33;20 041 666,67;120 250 000,00;32500,00
9967006391;"KIP 7990 MFP w. Top stack, 4 Roll
(+KIP 2300)";"KIP 7970 K: Багатофункціональна широкоформата монохромна копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 7 чорно-білих сторінок А0 формату за хвилину (198 за год.) та кольоровим сканером з роздільною здатністю 1200 dpi. Середня місячна навантаження 8 000 п.м. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, та функцією монохромного копіювання і кольорового сканування, ліцензія KIP Colour Plus Scan-to-File, пакет KIP Print Management Applications, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект ЧБ тонерів (4x700г), силовий кабель.";"480 000 п.м";103 291 666,67;20 658 333,33;123 950 000,00;33500,00
9967001988;"KIP 2300";"KIP 2300: Широкоформатний (914 мм) кольоровий (24 bit) сканер з CCD-технологією сканування, з роздільною здатністю 2400 dpi і швидкістю сканування до 304 мм в сек (ЧБ - 200 dpi) і до 152 мм в сек (колір - 200 dpi), ліцензія  KIP System K Color Express.";;33 916 666,67;6 783 333,33;40 700 000,00;11000,00
9967002090;"KIP 720";"KIP 720: Широкоформатний (914 мм) кольоровий (24 bit) сканер з СІS-технологією сканування, з роздільною здатністю 1200 dpi і швидкістю сканування до 195 мм в сек (ЧБ - 200 dpi) і до 55 мм в сек (колір - 200 dpi), ліцензія KIP System K Color Express.";;18 500 000,00;3 700 000,00;22 200 000,00;6000,00
9967004071;"KIP 850
(2 roll)";"KIP 850: Багатофункціональна широкоформата кольорова система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 4,46 кв.м (А0)/хв. (268 кв.м/год.). До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;78 625 000,00;15 725 000,00;94 350 000,00;25500,00
9967004072;"KIP 860
(2 roll + int.KIP 720)";"KIP 860 : Багатофункціональна широкоформата кольорова копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 4,46 кв.м (А0)/хв. (268 кв.м/год.) та кольоровим сканером з роздільною здатністю 1200 dpi. До стандартної комплектації входить: рольової принтер з 2-ма блоками подачі, та функцією кольорового копіювання і кольорового сканування, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;87 875 000,00;17 575 000,00;105 450 000,00;28500,00
9967004073;"KIP 870
(4 roll)";"KIP 870: Багатофункціональна широкоформата кольорова система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 4,46 кв.м (А0)/хв. (268 кв.м/год.). До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;84 791 666,67;16 958 333,33;101 750 000,00;27500,00
9967004074;"KIP 880
(4 roll + KIP 720 standalone)";"KIP 880 : Багатофункціональна широкоформата кольорова копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 4,46 кв.м (А0)/хв. (268 кв.м/год.) та кольоровим сканером з роздільною здатністю 1200 dpi. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, окремо розташований сканер з функцією кольорового копіювання і кольорового сканування, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;101 133 333,33;20 226 666,67;121 360 000,00;32800,00
9967004075;"KIP 890
(4 roll + KIP 2300 standalone)";"KIP 890 : Багатофункціональна широкоформата кольорова копіювальна система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку/копіювання 4,46 кв.м (А0)/хв. (268 кв.м/год.) та кольоровим сканером з роздільною здатністю 2400 dpi. До стандартної комплектації входить: рольової принтер з 4-ма блоками подачі, окремо розташований сканер з функцією кольорового копіювання і кольорового сканування, приймальний лоток для відбитків формату А0, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;118 708 333,33;23 741 666,67;142 450 000,00;38500,00
9967004000;"KIP 940";"KIP 940: Багатофункціональна широкоформата кольорова система друку формату А0 (ширина до  914 мм), з роздільною здатністю друку 600 x 2400dpi, швидкістю друку 5,41 кв.м (А0)/хв. (325 кв.м/год.) в Ч-Б. і 6,5 кв.м (А0)/хв. (390 кв.м/год.) в в кольорі. До стандартної комплектації входить: рольової принтер з 3-ма блоками подачі, стіл для листової подачі, комплект тонерів CMYK, ємність для відпрацьованого тонера і силовий кабель.";;154 166 666,67;30 833 333,33;185 000 000,00;50000,00
"4827000300";"ineo 3320";"ineo 3320: Багатофункціональний пристрій (копір/принтер/сканер/факс) зі швидкістю 33 стор./хв. монохром. ADF - односторонній автоподавач оригіналів для сканування (до 50 оригіналів A6–A4; 52–120 г/м2). Контролер друку PCL 5/6; PostScript 3; PDF 1.7 та підтримкою XPS. Місткість паперу 250 арк. та 50-арк. лоток ручної подачі. Формат носіїв від A6 до A4 та щільністю 60–163 г/м2. 256 MB пам’яті та стандарти 10Base-T/ 100Base-TX Ethernet. Дуплекс - А4 60-90 г/м2. Стартовий тонер до 2500 стор.@5%. Шнур живлення. Термін служби до 220т стор. (до 5 років). Макс. навант./міс до 50т відб. Середнє навант./міс. до 3,6т відб.";220 000;1 603 333,33;320 666,67;1 924 000,00;520,00
"4827000345";"ineo 4422";"ineo 4422: Багатофункціональний пристрій (копір/принтер/сканер/факс) зі швидкістю 44 стор./хв. b/w. RADF - реверсний двосторонній автоматичний подавач оригіналів для сканування (До 50 оригіналів; A6–A4; 52–120 г/м2). Контролер друку PCL 5/6, PostScript 3, PDF 1.7 та підтримкою XPS. Місткість паперу 250 арк. та 100-арк. лоток ручної подачі. Формат носіїв від A6 до A4 та щільністю 60–216 г/м2. 1 ГБ пам’яті та Gigabit Ethernet. Дуплекс - А4 60-90 г/м2. Стартовий тонер до 6000 стор.@5%. Шнур живлення. Термін служби до 440т стор. (до 5 років). Макс. навант./міс до 120т відб. Середнє навант./міс. до 7т відб.";440 000;2 463 583,33;492 716,67;2 956 300,00;799,00
"4827000346";"ineo 4052";"ineo 4052: Багатофункціональний пристрій (копір/принтер/сканер/факс[опція]) зі швидкістю 40 стор./хв., монохромний. RADF - реверсний двосторонній автоматичний подавач оригіналів для сканування (До 50 оригіналів; A6–A4; 52–120 г/м2). Контролер друку Emperon™ з підтримкою PCL 6c, PostScript 3, PDF 1.7 та XPS. Місткість паперу 550 арк. касета та 100-арк. лоток ручного подавання паперу для друку. Формат паперу A6–A4 та щільністю 60–163 г/м2. 2 GB пам’ять, 250 GB HDD та Gigabit Ethernet. Дуплекс - А4 60-90 г/м2. Стартовий тонер до 6000 стор.@5%. Шнур живлення. Термін служби до 440т стор. (до 5 років). Макс. навант./міс до 100т відб. Середнє навант./міс. до 7т відб.";440 000;4 313 583,33;862 716,67;5 176 300,00;1399,00
"4827000303";"ineo 4750";"ineo 4750: Багатофункціональний пристрій (копір/принтер/сканер/факс[опція]) зі швидкістю 47 стор./хв., монохромний. RADF - реверсний двосторонній автоматичний подавач оригіналів для сканування (до 50 оригіналів; A6–A4; 52–120 г/м2). Контролер друку Emperon™ з підтримкою PCL 6c, PostScript 3, PDF 1.7 та XPS. Місткість паперу 550 арк. касета та 100-арк. лоток ручного подавання паперу для друку. Формат паперу A6–A4 та щільністю 60–163 г/м2. 2 GB пам’ять, 320 GB HDD та Gigabit Ethernet. Дуплекс - А4 60-90 г/м2. Стартовий тонер до 7500 стор.@5%. Шнур живлення. Термін служби до 400т стор. (до 5 років). Макс. навант./міс до 150т відб. Середнє навант./міс. до 6,5т відб.";400 000;5 580 833,33;1 116 166,67;6 697 000,00;1810,00
"4827000348";"ineo 3602P";"ineo 3602P: Монохромний принтер А4 формату, зі швидкістю друку 36 ч/б стор./хв., у режимі дуплексу 28 ч/б стор./хв., (роздільна здатність 1200 х 1200 dpi), касета для паперу на 250 арк. (60-120 г/м²), лоток ручного подавання на 100 арк. (60-216 г/м²), дуплекс (60-90 г/м²), 512 MB RAM, стартовий тонер-картридж на 3000 сторінок (@5%), фотоциліндр на 60 000 сторінок. Інтерфейси - Ethernet (10-Base-T/100-Base-TX), USB 2.0, IEEE 1284. Термін служби до 220т стор. (до 5 років). Макс. навант./міс до 50т відб. Середнє навант./міс. до 3,6т відб.";220 000;798 583,33;159 716,67;958 300,00;259,00
"4827000349";"ineo 4402P";"ineo 4402P: Монохромний принтер А4 формату, зі швидкістю друку 44 ч/б стор./хв., у режимі дуплексу 36 ч/б стор./хв., (роздільна здатність 1 200 х 1 200 dpi), касета для паперу на 250 арк. (60-120 г/м²), лоток ручного подавання на 100 арк. (60-216 г/м²), дуплекс (60-90 г/м²), 512 MB RAM, стартовий тонер-картридж на 5 000 сторінок (@5%), фотоциліндр на 60 000 сторінок.  Інтерфейси - Ethernet (10-Base-T/100-Base-TX), USB 2.0. Термін служби до 440т стор. (до 5 років). Макс. навант./міс до 120т відб. Середнє навант./міс. до 7т відб.";440 000;1 538 583,33;307 716,67;1 846 300,00;499,00
"4827000350";"ineo 4702P";"ineo 4702P: Монохромний принтер А4 формату, зі швидкістю друку 47 ч/б стор./хв.., (роздільна здатність 1 200 х 1 200 dpi), касета для паперу на 500 арк. (60-120 г/м²), лоток ручного подавання на 100 арк. (60-216 г/м²), дуплекс (60-90 г/м²), 512 MB RAM, стартовий тонер-картридж на 6 000 сторінок (@5%), фотоциліндр на 60 000 сторінок.  Інтерфейси - Ethernet (10-Base-T/100-Base-TX), USB 2.0. Термін служби до 440т стор. (до 5 років). Макс. навант./міс до 175т відб. Середнє навант./міс. до 7т відб.";440 000;2 771 916,67;554 383,33;3 326 300,00;899,00
