"Прайс-лист";;;;
"22395";"Нож KW-Trio для 13018, 13919, 13020, 13021, 13022, 13026, 13027 (шт.)";462,00;616,00;"Огран.кол-во"
"22384";"Нож KW-Trio для 13025 (шт.)";651,00;868,00;"Огран.кол-во"
"22385";"Нож KW-Trio для 13029 (шт.)";756,00;1008,00;"Огран.кол-во"
"22394";"Нож KW-Trio для 13033, 13034 (шт.)";84,00;112,00;120 819
"22387";"Нож KW-Trio для 13040 (шт.)";1470,00;1960,00;"Огран.кол-во"
"22388";"Нож KW-Trio для 13042 (шт.)";1680,00;2240,00;"Огран.кол-во"
"22383";"Нож KW-Trio для 13902 (шт.)";651,00;868,00;"Есть"
"22386";"Нож KW-Trio для 13903 (шт.)";756,00;1008,00;"Есть"
"22382";"Нож KW-Trio для 13912 (шт.)";567,00;756,00;"Есть"
"22381";"Нож KW-Trio для 13925 (шт.)";567,00;756,00;"Огран.кол-во"
"22370";"Нож KW-Trio для 13941 (шт.)";3864,00;5152,00;120 819
"22374";"Нож KW-Trio для 13942 (шт.)";3423,00;4564,00;120 819
"22371";"Нож KW-Trio для 13943 (шт.)";3066,00;4088,00;120 819
"22372";"Нож KW-Trio для 13947 (шт.)";3864,00;5152,00;"Огран.кол-во"
"22373";"Нож KW-Trio для 13948 (шт.)";341,32;455,00;120 819
"22375";"Нож KW-Trio для 13971 (шт.)";7350,00;9800,00;"Огран.кол-во"
"22341";"Резак роликовый KW-Trio 13018, 360 мм, 15 листов (шт.)";1568,00;2240,00;"Есть"
"22343";"Резак роликовый KW-Trio 13020, 670 мм, 12 листов (шт.)";2744,00;3920,00;"Есть"
"22344";"Резак роликовый KW-Trio 13021, 960 мм, 10 листов, с подставкой (шт.)";5250,00;7000,00;"Есть"
"22345";"Резак роликовый KW-Trio 13022, 1300 мм, 7 листов, с подставкой (шт.)";6510,00;8680,00;"Огран.кол-во"
"22346";"Резак роликовый KW-Trio 13026, 1500 мм, 7 листов, с подставкой (шт.)";9228,80;11536,00;120 819
"22347";"Резак роликовый KW-Trio 13027, 2000 мм, 5 листов, с подставкой (шт.)";16464,00;20580,00;"Огран.кол-во"
"22338";"Резак роликовый KW-Trio 13033, 450 мм, 10 листов (шт.)";882,00;1260,00;"Огран.кол-во"
"22337";"Резак роликовый KW-Trio 13034, 318 мм, 10 листов (шт.)";509,60;728,00;120 819
"22336";"Резак роликовый KW-Trio 13139, 454 мм, 10 листов, 4-в-1 + закруглитель углов (шт.)";1162,00;1576,40;"Есть"
"22342";"Резак роликовый KW-Trio 13919, 480 мм, 15 листов (шт.)";2254,00;3220,00;"Есть"
"22335";"Резак роликовый KW-Trio 13939, 330 мм, 10 листов, 4-в-1 + закруглитель углов (шт.)";1176,00;1680,00;"Есть"
"22304";"Резак сабельный KW-Trio 13025, 448 мм, 20 листов (шт.)";2293,20;3276,00;"Есть"
"22307";"Резак сабельный KW-Trio 13040, 360 мм, 40 листов, автоприжим (шт.)";4312,00;6160,00;"Огран.кол-во"
"22308";"Резак сабельный KW-Trio 13042, 460 мм, 40 листов, автоприжим (шт.)";4760,00;6510,00;"Есть"
"22325";"Резак сабельный KW-Trio 13300, 306 мм, 7 листов (шт.)";450,80;644,00;"Есть"
"22303";"Резак сабельный KW-Trio 13902, 448 мм, 15 листов (шт.)";2214,80;3164,00;120 819
"22306";"Резак сабельный KW-Trio 13903, 546 мм, 15 листов (шт.)";2646,00;3780,00;"Есть"
"22302";"Резак сабельный KW-Trio 13912, 335 мм, 20 листов (шт.)";1822,80;2604,00;"Есть"
"22329";"Резак сабельный KW-Trio 13914, 440 мм, 10 листов (шт.)";1176,00;1680,00;"Есть"
"22328";"Резак сабельный KW-Trio 13921, 335 мм, 10 листов (шт.)";560,00;736,40;"Есть"
"22301";"Резак сабельный KW-Trio 13925, 310 мм, 15 листов (шт.)";1705,20;2436,00;"Огран.кол-во"
"22353";"Ручной роликовый нож KW-Trio 03803, диаметр 45 мм, желтый (шт.)";182,00;280,00;"Есть"
"22352";"Ручной роликовый нож KW-Trio 03803, диаметр 45 мм, синий (шт.)";182,00;280,00;"Огран.кол-во"
"22351";"Ручной роликовый нож KW-Trio 03803, диаметр 45 мм, черный (шт.)";182,00;280,00;120 819
;"Разное";;;
"22137";"Гильотина YIDE 858, 310 мм (А4), 400 листов (шт.)";4312,00;6160,00;"Огран.кол-во"
"22138";"Гильотина YIDE 858, 430 мм (А3), 400 листов (шт.)";6272,00;8960,00;"Огран.кол-во"
"22140";"Гильотина YIDE S898, 470 мм, 500 листов, с подставкой (шт.)";10395,00;13860,00;"Есть"
"22162";"Марзан для YIDE 858 (a3) (шт.)";225,40;322,00;"Огран.кол-во"
"22161";"Марзан для YIDE 858 (a4) (шт.)";170,52;243,60;"Огран.кол-во"
"22163";"Марзан для YIDE S898 (шт.)";127,40;182,00;"Огран.кол-во"
"22154";"Нож YIDE для 6012 (шт.)";380,80;476,00;"Огран.кол-во"
"22153";"Нож YIDE для 6014-1 (шт.)";268,80;336,00;"Огран.кол-во"
"22157";"Нож YIDE для 858, 310 мм (А4) (шт.)";560,00;700,00;" "
"22158";"Нож YIDE для 858, 430 мм (А3) (шт.)";716,80;896,00;" "
"22160";"Нож YIDE для S898 (470мм) (шт.)";1724,80;2156,00;"Огран.кол-во"
"22100";"Резак DC-20 (шт.)";1804,88;2578,24;"Есть"
"22102";"Резак GT-3B (шт.)";940,80;1176,00;"Есть"
"22105";"Резак GT-4C (шт.)";828,80;1036,00;" "
"22409";"Резак роликовый cutMARK Villen 5-в-1 (шт.)";308,00;392,00;"Есть"
"22134";"Резак сабельный YIDE 6012, 450 мм, 10 листов, металлическое основание (шт.)";673,40;1036,00;"Есть"
"22133";"Резак сабельный YIDE 6014-1, 300 мм, 10 листов, металлическое основание (шт.)";400,40;616,00;"Есть"
;"Степлеры";;;
"23301";"Буклетмейкер bindMARK ZY-1 (шт.)";15660,40;18424,00;"Огран.кол-во"
"23100";"Скобы 24/6 (уп.)";8,96;13,72;120 819
"23110";"Скобы 26/6 (уп.)";7,84;12,04;120 819
"23111";"Скобы bindMARK 66/6, до 30 листов  (5000 шт) (уп.)";66,36;101,92;"Есть"
"23113";"Скобы bindMARK 66/8, до 50 листов (5000шт) (уп.)";76,44;117,60;"Есть"
"23103";"Скобы KW-Trio 23/10, до 70 листов (1000 шт) (уп.)";26,88;41,16;"Есть"
"23104";"Скобы KW-Trio 23/13, до 100 листов (1000 шт) (уп.)";34,72;53,20;"Есть"
"23105";"Скобы KW-Trio 23/15, до 120 листов (1000 шт) (уп.)";42,56;65,52;"Есть"
"23106";"Скобы KW-Trio 23/17, до 140 листов (1000 шт) (уп.)";48,44;74,48;"Есть"
"23107";"Скобы KW-Trio 23/20, до 170 листов (1000 шт) (уп.)";62,72;96,32;"Есть"
"23108";"Скобы 23/23, до 200 листов (уп.)";80,08;123,20;"Есть"
"23101";"Скобы KW-Trio 23/6, до 30 листов (1000 шт) (уп.)";17,36;26,88;"Есть"
"23102";"Скобы KW-Trio 23/8, до 50 листов (1000 шт) (уп.)";19,04;29,12;120 819
"23203";"Степлер bindMARK XDD-106 втачку/внакидку, 66/6, 66/8, электрический (шт.)";9219,00;12292,00;310 819
"23027";"Степлер bindMARK YF-9993, до 210 листов, отступ 250 мм (шт.)";1380,12;2123,24;"Огран.кол-во"
"23025";"Степлер KW-Trio 5000, до 210 листов, отступ 250 мм (шт.)";2857,40;4396,00;"Есть"
"23023";"Степлер KW-Trio 50LAN, до 210 листов, отступ 70 мм (шт.)";782,60;1204,00;"Есть"
"23020";"Степлер KW-Trio 5900, до 20 листов, отступ 317 мм (шт.)";309,40;476,00;"Есть"
;"Уничтожители документов";;;
;"shredMARK";;;
"24330";"Уничтожитель документов DSB AF75, с автоподачей (шт.)";5488,00;6860,00;"Есть"
"24308";"Уничтожитель документов shredMARK 1001XX (шт.)";3868,20;5157,60;" "
"24316";"Уничтожитель документов shredMARK 1201HS (1*8мм) (шт.)";12768,00;15960,00;"Огран.кол-во"
"24323";"Уничтожитель документов shredMARK 1203X (5*40мм) (шт.)";2366,00;3640,00;"Есть"
"24343";"Уничтожитель документов shredMARK 1235M (2*10мм) (шт.)";5684,00;8120,00;"Есть"
"24315";"Уничтожитель документов shredMARK 1301XX (2*8мм) (шт.)";10931,20;13664,00;"Есть"
"24307";"Уничтожитель документов shredMARK 1501X (4*41мм) (шт.)";3724,00;5320,00;"Есть"
"24372";"Уничтожитель документов shredMARK 1760M, офисный (2*15мм) (шт.)";17860,64;23814,00;"Есть"
"24342";"Уничтожитель документов shredMARK 1835C (4*40мм) (шт.)";5390,00;7700,00;"Есть"
"24377";"Уничтожитель документов shredMARK 1880M, офисный (2*15мм) (шт.)";25326,00;33768,00;" "
"24314";"Уничтожитель документов shredMARK 2001X (4*38 мм) (шт.)";8008,00;9940,00;"Есть"
"24381";"Уничтожитель документов shredMARK 22115M, офисный (2*15мм) (шт.)";32130,00;42840,00;"Есть"
"24313";"Уничтожитель документов shredMARK 2401S (4мм) (шт.)";9094,40;11368,00;"Есть"
"24341";"Уничтожитель документов shredMARK 2435S (4мм) (шт.)";5194,00;7420,00;"Есть"
"24371";"Уничтожитель документов shredMARK 2560C, офисный (4*30мм) (шт.)";17766,00;23688,00;"Есть"
"24376";"Уничтожитель документов shredMARK 2880C, офисный (4*30мм) (шт.)";24948,00;33264,00;"Есть"
"24380";"Уничтожитель документов shredMARK 32115C, офисный (4*30мм) (шт.)";31185,00;41580,00;"Есть"
"24375";"Уничтожитель документов shredMARK 3580S, офисный (4мм) (шт.)";24948,00;33264,00;"Есть"
"24302";"Уничтожитель документов shredMARK 501X (4*40мм) (шт.)";1195,60;1708,00;"Есть"
"24304";"Уничтожитель документов shredMARK 502X (4*39мм) (шт.)";872,20;1246,00;"Есть"
"24305";"Уничтожитель документов shredMARK 702X (5*46мм) (шт.)";1183,00;1820,00;"Есть"
"24321";"Уничтожитель документов shredMARK 703XX (3*9мм) (шт.)";2620,80;4032,00;"Есть"
"24309";"Уничтожитель документов shredMARK 715M (3*10мм) (шт.)";1372,00;1960,00;"Есть"
"24301";"Уничтожитель документов shredMARK 814S (6мм) (шт.)";686,00;868,00;"Есть"
"24328";"Уничтожитель документов shredMARK C-22CC (2*2мм) (шт.)";7182,00;9576,00;"Есть"
;"Счетчики банкнот";;;
"25050";"Счетчик банкнот Mark Banknot Counter MBC-100 (шт.)";1974,00;2301,60;"Есть"
"25053";"Счетчик банкнот Mark Banknot Counter MBC-1100CL, с калькуляцией (шт.)";3382,40;4228,00;"Есть"
"25054";"Счетчик банкнот Mark Banknot Counter MBC-3100CL, с калькуляцией (шт.)";5082,00;6776,00;"Есть"
"25051";"Счетчик банкнот MBC-1000 (шт.)";2609,88;2836,96;" "
"25052";"Счетчик банкнот MBC-1003 (шт.)";5880,00;8400,00;" "
"25014";"Счетчик банкнот RBC-1003BK (шт.)";6174,00;8820,00;"Огран.кол-во"
;"Обложки";;;
;"Картонные";;;
"41731";"Обложки bindMARK Кантри А3, белые, картон под кожу (100 шт. в уп) (уп.)";269,36;359,24;"Есть"
"41733";"Обложки bindMARK Кантри А3, темно-синие, картон под кожу (100 шт. в уп) (уп.)";269,36;359,24;300 719
"41732";"Обложки bindMARK Кантри А3, черные, картон под кожу (100 шт. в уп) (уп.)";269,36;359,24;300 719
"41729";"Обложки bindMARK Кантри А4, ассорти (5 цветов), картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;300 719
"41707";"Обложки bindMARK Кантри А4, бежевые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;310 819
"41701";"Обложки bindMARK Кантри А4, белые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41723";"Обложки bindMARK Кантри А4, голубые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41705";"Обложки bindMARK Кантри А4, зеленые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41714";"Обложки bindMARK Кантри А4, коричневые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41704";"Обложки bindMARK Кантри А4, красные, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41719";"Обложки bindMARK Кантри А4, нежно-розовые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41717";"Обложки bindMARK Кантри А4, оранжевые, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41724";"Обложки bindMARK Кантри А4, темно-синие, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;"Есть"
"41702";"Обложки bindMARK Кантри А4, черные, картон под кожу (100 шт. в уп) (уп.)";109,20;145,60;300 719
"41629";"Обложки bindMARK Капитал А4, ассорти, глянец (100 шт. в уп) (уп.)";213,64;284,76;"Есть"
"41601";"Обложки bindMARK Капитал А4, белые, глянец (100 шт. в уп) (уп.)";157,92;210,56;"Есть"
"41606";"Обложки bindMARK Капитал А4, желтые, глянец (100 шт. в уп) (уп.)";197,96;264,04;"Есть"
"41605";"Обложки bindMARK Капитал А4, зеленые, глянец (100 шт. в уп) (уп.)";197,96;264,04;"Есть"
"41618";"Обложки bindMARK Капитал А4, золотые, глянец (100 шт. в уп) (уп.)";213,64;284,76;"Есть"
"41604";"Обложки bindMARK Капитал А4, красные, глянец (100 шт. в уп) (уп.)";197,96;264,04;"Есть"
"41619";"Обложки bindMARK Капитал А4, серебряные, глянец (100 шт. в уп) (уп.)";213,64;284,76;" "
"41603";"Обложки bindMARK Капитал А4, синие, глянец (100 шт. в уп) (уп.)";197,96;264,04;"Огран.кол-во"
"41602";"Обложки bindMARK Капитал А4, черные, глянец (100 шт. в уп) (уп.)";197,96;264,04;"Есть"
;"Пластиковые";;;
"40196";"Обложки bindMARK Кристал  А3, 180мкн, бесцветные, ПВХ (100 шт. в уп) (уп.)";310,80;414,40;300 719
"40190";"Обложки bindMARK Кристал  А4, 150мкн, бесцветные, ПВХ (100 шт. в уп) (уп.)";115,36;153,72;"Есть"
"40199";"Обложки bindMARK Кристал  А4, 150мкн, матовые, ПВХ (100 шт. в уп) (уп.)";145,60;224,00;"Есть"
"40029";"Обложки bindMARK Кристал  А4, 180мкн, ассорти, ПВХ (100 шт. в уп) (уп.)";148,40;247,52;"Есть"
"40028";"Обложки bindMARK Кристал  А4, 180мкн, дымчатые, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Огран.кол-во"
"40026";"Обложки bindMARK Кристал  А4, 180мкн, желтые, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Есть"
"40025";"Обложки bindMARK Кристал  А4, 180мкн, зеленые, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Есть"
"40027";"Обложки bindMARK Кристал  А4, 180мкн, коричневые, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Есть"
"40024";"Обложки bindMARK Кристал  А4, 180мкн, красные, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Есть"
"40023";"Обложки bindMARK Кристал  А4, 180мкн, синие, ПВХ (100 шт. в уп) (уп.)";148,40;197,96;"Есть"
"40192";"Обложки bindMARK Кристал  А4, 200мкн, бесцветные, ПВХ (100 шт. в уп) (уп.)";156,80;209,16;"Есть"
"40193";"Обложки bindMARK Кристал  А4, 250мкн, бесцветные, ПВХ (100 шт. в уп) (уп.)";236,60;315,56;"Есть"
"40301";"Обложки bindMARK Кристал А4, 300/400мкн, бесцветные ""песок"", ПП (100 шт. в уп) (уп.)";290,64;387,52;300 719
"40401";"Обложки bindMARK Кристал А4, 300/400мкн, непрозрачные белые ""песок"", ПП (100 шт. в уп) (уп.)";290,64;387,52;"Есть"
"40404";"Обложки bindMARK Кристал А4, 300/400мкн, непрозрачные красные ""песок"", ПП (100 шт. в уп) (уп.)";290,64;387,52;"Есть"
"40403";"Обложки bindMARK Кристал А4, 300/400мкн, непрозрачные синие ""песок"", ПП (100 шт. в уп) (уп.)";290,64;387,52;300 719
"40402";"Обложки bindMARK Кристал А4, 300/400мкн, непрозрачные черные ""песок"", ПП (100 шт. в уп) (уп.)";290,64;387,52;300 719
;"Термообложки";;;
"41001";"Термообложки bindMARK 1.5 мм, (100 шт. в уп) (уп.)";588,00;784,00;"Есть"
"41002";"Термообложки bindMARK 2 мм, (100 шт. в уп) (уп.)";588,00;784,00;"Есть"
"41003";"Термообложки bindMARK 3 мм, (100 шт. в уп) (уп.)";588,00;784,00;"Есть"
"41004";"Термообложки bindMARK 4 мм, (100 шт. в уп) (уп.)";588,00;784,00;"Есть"
"41006";"Термообложки bindMARK 6 мм, (100 шт. в уп) (уп.)";646,80;862,40;"Есть"
"41009";"Термообложки bindMARK 9 мм, (100 шт. в уп) (уп.)";705,60;940,80;"Есть"
;"Пружины для переплета";;;
;"Металлические 2:1";;;
;"Бобины wireMARK";;;
"47601";"15.9 мм, белые wireMARK (10 500 петель) (боб.)";1484,00;1652,00;"Есть"
"47602";"15.9 мм, черные wireMARK (10 500 петель) (боб.)";1484,00;1652,00;"Есть"
;"A4";;;
"47641";"15.9 мм, белые (25 шт) (уп.)";112,84;161,28;"Есть"
"47642";"15.9 мм, черные (25 шт) (уп.)";112,84;161,28;"Есть"
"47645";"19.0 мм, белые (25 шт) (уп.)";162,40;231,84;"Есть"
"47646";"19.0 мм, черные (25 шт) (уп.)";162,40;231,84;"Есть"
"47649";"22.3 мм, белые (25 шт) (уп.)";208,04;297,36;"Есть"
"47650";"22.3 мм, черные (25 шт) (уп.)";208,04;297,36;"Есть"
"47653";"25.4 мм, белые (25 шт) (уп.)";269,92;385,56;"Есть"
"47654";"25.4 мм, черные (25 шт) (уп.)";269,92;385,56;"Есть"
;"Бобины wireMARK LIGHT";;;
"47711";"19.0 мм, белые wireMARK LIGHT (7 000 петель) (боб.)";1240,96;1370,32;"Есть"
"47712";"19.0 мм, черные wireMARK LIGHT (7 000 петель) (боб.)";1240,96;1370,32;"Есть"
"47721";"22.3 мм, белые wireMARK LIGHT (5 000 петель) (боб.)";1141,00;1225,28;"Есть"
"47722";"22.3 мм, черные wireMARK LIGHT (5 000 петель) (боб.)";1141,00;1225,28;"Есть"
"47731";"25.4 мм, белые wireMARK LIGHT (4 500 петель) (боб.)";1141,00;1225,28;"Есть"
"47732";"25.4 мм, черные wireMARK LIGHT (4 500 петель) (боб.)";1141,00;1225,28;"Есть"
;"Металлические 3:1";;;
;"А4";;;
"47241";"11.1 мм, белые (100 шт.) (уп.)";217,00;309,96;"Есть"
"47242";"11.1 мм, черные (100 шт.) (уп.)";217,00;309,96;"Есть"
"47251";"12.7 мм, белые (100 шт.) (уп.)";264,60;378,00;"Есть"
"47258";"12.7 мм, золото (100 шт.) (уп.)";292,04;417,20;"Есть"
"47259";"12.7 мм, серебро (100 шт.) (уп.)";292,04;417,20;"Есть"
"47252";"12.7 мм, черные (100 шт.) (уп.)";264,60;378,00;"Есть"
"47261";"14.3 мм, белые (100 шт.) (уп.)";315,84;451,08;"Есть"
"47269";"14.3 мм, серебро (100 шт.) (уп.)";313,88;448,56;"Огран.кол-во"
"47262";"14.3 мм, черные (100 шт.) (уп.)";315,84;451,08;"Есть"
"47201";"4.8 мм, белые (100 шт.) (уп.)";132,44;189,00;"Есть"
"47202";"4.8 мм, черные (100 шт.) (уп.)";132,44;189,00;"Есть"
"47211";"6.4 мм, белые (100 шт.) (уп.)";123,48;176,40;"Есть"
"47218";"6.4 мм, золото (100 шт.) (уп.)";141,68;202,44;"Есть"
"47214";"6.4 мм, красные (100 шт.) (уп.)";141,68;202,44;"Есть"
"47219";"6.4 мм, серебро (100 шт.) (уп.)";141,68;202,44;"Есть"
"47213";"6.4 мм, синие (100 шт.) (уп.)";141,68;202,44;"Есть"
"47212";"6.4 мм, черные (100 шт.) (уп.)";123,48;176,40;"Есть"
"47221";"7.9 мм, белые (100 шт.) (уп.)";142,80;204,12;"Есть"
"47225";"7.9 мм, зеленые (100 шт.) (уп.)";181,72;259,56;" "
"47228";"7.9 мм, золото (100 шт.) (уп.)";181,72;259,56;"Есть"
"47224";"7.9 мм, красные (100 шт.) (уп.)";181,72;259,56;" "
"47229";"7.9 мм, серебро (100 шт.) (уп.)";181,72;259,56;"Есть"
"47223";"7.9 мм, синие (100 шт.) (уп.)";181,72;259,56;"Есть"
"47222";"7.9 мм, черные (100 шт.) (уп.)";142,80;204,12;"Есть"
"47231";"9.5 мм, белые (100 шт.) (уп.)";157,08;224,28;"Есть"
"47238";"9.5 мм, золото (100 шт.) (уп.)";199,92;285,60;"Есть"
"47234";"9.5 мм, красные (100 шт.) (уп.)";199,92;285,60;"Есть"
"47239";"9.5 мм, серебро (100 шт.) (уп.)";199,92;285,60;"Есть"
"47232";"9.5 мм, черные (100 шт.) (уп.)";157,08;224,28;"Есть"
;"Бобины wireMARK для автомат. и ручного обжима";;;
"47567";"14.3 мм, бронзовые wireMARK (19 300 петель) (боб.)";2016,00;2304,12;" "
"47518";"6.4 мм, золото wireMARK (84 000 петель) (боб.)";2520,00;2765,00;"Огран.кол-во"
"47514";"6.4 мм, красные wireMARK (84 000 петель) (боб.)";2380,00;2653,28;"Огран.кол-во"
"47513";"6.4 мм, синие wireMARK (84 000 петель) (боб.)";2380,00;2653,28;"Есть"
"47512";"6.4 мм, черные wireMARK (84 000 петель) (боб.)";1932,00;2184,00;"Есть"
"47527";"7.9 мм, бронзовые wireMARK (60 000 петель) (боб.)";2380,00;2632,00;"Огран.кол-во"
"47537";"9.5 мм, бронзовые wireMARK (43 000 петель) (боб.)";2100,00;2296,00;"Есть"
"47534";"9.5 мм, красные wireMARK (43 000 петель) (боб.)";1988,00;2156,00;"Есть"
"47533";"9.5 мм, синие wireMARK (43 000 петель) (боб.)";1988,00;2156,00;"Огран.кол-во"
;"Бобины wireMARK LIGHT для автомат. и ручного обжима";;;
"47841";"11,1 мм, белые wireMARK LIGHT (32 000 петель) (шт.)";1456,00;1618,96;"Есть"
"47842";"11,1 мм, черные wireMARK LIGHT (32 000 петель) (шт.)";1456,00;1618,96;"Есть"
"47851";"12,7 мм, белые wireMARK LIGHT (24 000 петель) (шт.)";1293,60;1486,80;300 919
"47857";"12,7 мм, бронзовые wireMARK LIGHT (24 000 петель) (шт.)";1624,00;1866,76;"Есть"
"47858";"12,7 мм, золото wireMARK LIGHT (24 000 петель) (шт.)";1624,00;1866,76;300 919
"47854";"12,7 мм, красные wireMARK LIGHT (24 000 петель) (шт.)";1540,00;1770,16;"Есть"
"47859";"12,7 мм, серебро wireMARK LIGHT (24 000 петель) (шт.)";1540,00;1770,16;"Есть"
"47852";"12,7 мм, черные wireMARK LIGHT (24 000 петель) (шт.)";1293,60;1486,80;"Есть"
"47861";"14,3 мм, белые wireMARK LIGHT (19 300 петель) (шт.)";1428,00;1641,36;"Есть"
"47867";"14,3 мм, бронзовые wireMARK LIGHT (19 300 петель) (шт.)";1764,00;2027,48;300 919
"47868";"14,3 мм, золото wireMARK LIGHT (19 300 петель) (шт.)";1764,00;2027,48;"Огран.кол-во"
"47869";"14,3 мм, серебро wireMARK LIGHT (19 300 петель) (шт.)";1638,00;1882,72;"Есть"
"47862";"14,3 мм, черные wireMARK LIGHT (19 300 петель) (шт.)";1428,00;1641,36;"Есть"
